GEO_ID,NAME,P2_001N,P2_002N,P2_005N,P2_006N,P2_007N,P2_008N,P2_009N,P2_010N,P2_011N
Geography,Geographic Area Name,Total,Hispanic or Latino total,White total,Black or African American total,American Indian and Alaska Native total,Asian total,Native Hawaiian and Other Pacific Islander total,Some Other Race total,Two or more races total
0500000US48411,"San Saba County, Texas",5730,1749,3690,106,29,16,1,10,129
0500000US48413,"Schleicher County, Texas",2451,1275,1102,15,4,7,2,10,36
0500000US48415,"Scurry County, Texas",16932,7139,8637,599,60,82,5,27,383
0500000US48417,"Shackelford County, Texas",3105,363,2612,20,6,14,0,2,88
0500000US48419,"Shelby County, Texas",24022,4685,14416,3805,50,364,14,49,639
0500000US48421,"Sherman County, Texas",2782,1315,1362,10,5,2,0,6,82
0500000US48423,"Smith County, Texas",233479,47281,134452,38003,746,4129,77,695,8096
0500000US48425,"Somervell County, Texas",9205,1687,7011,39,49,55,0,33,331
0500000US48427,"Starr County, Texas",65920,64393,1171,31,8,100,0,98,119
0500000US48429,"Stephens County, Texas",9101,2204,6256,237,36,60,1,27,280
0500000US48431,"Sterling County, Texas",1372,449,867,3,4,1,2,2,44
0500000US48433,"Stonewall County, Texas",1245,226,958,18,3,5,0,2,33
0500000US48435,"Sutton County, Texas",3372,2093,1200,6,5,6,0,14,48
0500000US48437,"Swisher County, Texas",6971,3147,3219,407,18,10,0,8,162
0500000US48439,"Tarrant County, Texas",2110640,620907,904884,358645,7033,127783,4147,8321,78920
0500000US48441,"Taylor County, Texas",143208,34756,87316,10980,589,2815,161,468,6123
0500000US48443,"Terrell County, Texas",760,370,352,8,0,5,0,2,23
0500000US48445,"Terry County, Texas",11831,6569,4599,389,29,37,0,24,184
0500000US48447,"Throckmorton County, Texas",1440,145,1248,1,3,3,0,0,40
0500000US48449,"Titus County, Texas",31247,13680,13410,2884,101,262,3,73,834
0500000US48451,"Tom Green County, Texas",120003,47066,62390,4010,366,1704,143,369,3955
0500000US48453,"Travis County, Texas",1290188,421110,612824,96270,2762,99660,774,6513,50275
0500000US48455,"Trinity County, Texas",13602,1314,10533,1086,29,30,4,33,573
0500000US48457,"Tyler County, Texas",19798,1520,15302,2040,111,97,3,47,678
0500000US48459,"Upshur County, Texas",40892,3986,31287,2908,261,177,9,150,2114
0500000US48461,"Upton County, Texas",3308,1797,1318,59,11,4,0,3,116
0500000US48463,"Uvalde County, Texas",24564,17317,6613,107,25,158,6,66,272
0500000US48465,"Val Verde County, Texas",47586,38207,7836,538,57,351,35,85,477
0500000US48467,"Van Zandt County, Texas",59541,7071,47986,1517,328,272,30,133,2204
0500000US48469,"Victoria County, Texas",91319,42931,39330,5230,214,1391,35,232,1956
0500000US48471,"Walker County, Texas",76400,16578,39823,16382,251,1126,39,318,1883
0500000US48473,"Waller County, Texas",56794,18486,23494,12104,210,785,10,314,1391
0500000US48475,"Ward County, Texas",11644,6325,4506,415,41,69,2,22,264
0500000US48477,"Washington County, Texas",35805,6425,22023,5555,75,547,14,140,1026
0500000US48479,"Webb County, Texas",267114,254354,9495,788,135,1300,25,458,559
0500000US48481,"Wharton County, Texas",41570,16967,18130,5469,69,164,0,104,667
0500000US48483,"Wheeler County, Texas",4990,1227,3469,81,33,24,2,12,142
0500000US48485,"Wichita County, Texas",129350,25803,79694,13379,992,2647,140,476,6219
0500000US48487,"Wilbarger County, Texas",12887,3734,7012,1013,96,566,0,32,434
0500000US48489,"Willacy County, Texas",20164,17611,1805,445,47,160,2,34,60
0500000US48491,"Williamson County, Texas",609017,147088,336410,38557,1659,53982,592,3124,27605
0500000US48493,"Wilson County, Texas",49753,19232,27877,693,148,229,24,187,1363
0500000US48495,"Winkler County, Texas",7791,4732,2702,139,38,77,0,9,94
0500000US48497,"Wise County, Texas",68632,13694,50495,657,474,372,12,172,2756
0500000US48499,"Wood County, Texas",44843,4894,35906,1658,227,230,1,138,1789
0500000US48501,"Yoakum County, Texas",7694,4968,2488,55,22,46,0,15,100
0500000US48503,"Young County, Texas",17867,3508,13409,174,79,86,0,38,573
0500000US48505,"Zapata County, Texas",13889,12999,796,9,7,16,0,16,46
0500000US48507,"Zavala County, Texas",9670,8944,572,67,21,19,1,3,43
0500000US49001,"Beaver County, Utah",7072,1066,5717,23,70,32,21,8,135
0500000US49003,"Box Elder County, Utah",57666,5537,49361,161,383,438,98,102,1586
0500000US49005,"Cache County, Utah",133154,15076,109376,1045,620,2303,660,422,3652
0500000US49007,"Carbon County, Utah",20412,2677,16645,50,199,63,29,58,691
0500000US49009,"Daggett County, Utah",935,29,881,1,0,1,2,2,19
0500000US49011,"Davis County, Utah",362679,39295,292458,4008,1464,6907,3204,1244,14099
0500000US49013,"Duchesne County, Utah",19596,1285,16736,21,875,60,39,47,533
0500000US49015,"Emery County, Utah",9825,705,8811,2,55,36,7,16,193
0500000US49017,"Garfield County, Utah",5083,384,4446,5,90,30,7,3,118
0500000US49019,"Grand County, Utah",9669,1226,7481,65,330,80,11,62,414
0500000US49021,"Iron County, Utah",57289,5482,47620,375,948,621,237,154,1852
0500000US49023,"Juab County, Utah",11786,574,10781,11,89,32,41,10,248
0500000US49025,"Kane County, Utah",7667,322,6924,27,119,59,1,18,197
0500000US49027,"Millard County, Utah",12975,1774,10636,15,100,141,13,27,269
0500000US49029,"Morgan County, Utah",12295,338,11562,12,31,57,0,9,286
0500000US49031,"Piute County, Utah",1438,124,1276,0,4,0,0,1,33
0500000US49033,"Rich County, Utah",2510,97,2329,11,1,2,4,1,65
0500000US49035,"Salt Lake County, Utah",1185238,232088,800914,21976,7205,50241,21194,5537,46083
0500000US49037,"San Juan County, Utah",14518,747,6038,32,7186,34,51,26,404
0500000US49039,"Sanpete County, Utah",28437,3043,23688,224,240,171,247,81,743
0500000US49041,"Sevier County, Utah",21522,1053,19396,65,313,40,49,49,557
0500000US49043,"Summit County, Utah",42357,4737,35108,163,67,723,42,155,1362
0500000US49045,"Tooele County, Utah",72698,9522,58199,436,445,511,637,282,2666
0500000US49047,"Uintah County, Utah",35620,2834,28726,90,2277,157,97,116,1323
0500000US49049,"Utah County, Utah",659399,88531,518460,4110,2533,10111,6541,2421,26692
0500000US49051,"Wasatch County, Utah",34788,5046,28168,141,67,347,41,65,913
0500000US49053,"Washington County, Utah",180279,20482,147462,913,1566,1802,1607,631,5816
0500000US49055,"Wayne County, Utah",2486,96,2267,1,19,16,3,5,79
0500000US49057,"Weber County, Utah",262223,48742,193889,3209,1394,3603,948,1014,9424
0500000US50001,"Addison County, Vermont",37363,1153,33440,342,80,594,10,110,1634
0500000US50003,"Bennington County, Vermont",37347,939,33897,405,63,397,5,119,1522
0500000US50005,"Caledonia County, Vermont",30233,605,27465,214,94,363,17,119,1356
0500000US50007,"Chittenden County, Vermont",168323,4751,142880,4757,291,7203,49,762,7630
0500000US50009,"Essex County, Vermont",5920,67,5544,15,14,16,5,5,254
0500000US50011,"Franklin County, Vermont",49946,915,45239,321,483,312,16,120,2540
0500000US50013,"Grand Isle County, Vermont",7293,127,6697,49,39,30,0,16,335
0500000US50015,"Lamoille County, Vermont",25945,651,23585,217,88,141,1,121,1141
0500000US50017,"Orange County, Vermont",29277,477,26852,151,113,160,5,119,1400
0500000US50019,"Orleans County, Vermont",27393,462,25259,127,197,119,1,59,1169
0500000US50021,"Rutland County, Vermont",60572,1225,55092,493,146,458,14,171,2973
0500000US50023,"Washington County, Vermont",59807,1569,53704,612,135,632,23,319,2813
0500000US50025,"Windham County, Vermont",45905,1333,41010,495,99,493,8,243,2224
0500000US50027,"Windsor County, Vermont",57753,1230,52537,451,144,539,16,278,2558
0500000US51001,"Accomack County, Virginia",33413,3430,19825,8639,65,249,1,99,1105
0500000US51003,"Albemarle County, Virginia",112395,8453,80335,9793,96,8186,44,604,4884
0500000US51005,"Alleghany County, Virginia",15223,178,13754,676,22,59,7,24,503
0500000US51007,"Amelia County, Virginia",13265,425,9687,2546,18,63,0,50,476
0500000US51009,"Amherst County, Virginia",31307,838,22967,5346,243,182,25,145,1561
0500000US51011,"Appomattox County, Virginia",16119,344,12155,2877,50,42,3,84,564
0500000US51013,"Arlington County, Virginia",238643,37362,139653,20330,258,27235,118,1491,12196
0500000US51015,"Augusta County, Virginia",77487,2728,68375,3072,130,461,27,198,2496
0500000US51017,"Bath County, Virginia",4209,73,3841,114,3,17,1,4,156
0500000US51019,"Bedford County, Virginia",79462,2055,68128,4864,167,967,33,329,2919
0500000US51021,"Bland County, Virginia",6270,60,5857,167,0,4,0,5,177
0500000US51023,"Botetourt County, Virginia",33596,776,30506,905,43,234,3,102,1027
0500000US51025,"Brunswick County, Virginia",15849,387,6457,8573,23,42,5,29,333
0500000US51027,"Buchanan County, Virginia",20355,177,19210,613,15,49,1,10,280
0500000US51029,"Buckingham County, Virginia",16824,413,10314,5390,44,59,0,52,552
0500000US51031,"Campbell County, Virginia",55696,1815,42884,7761,169,601,8,241,2217
0500000US51033,"Caroline County, Virginia",30887,1968,18841,7627,160,296,15,163,1817
0500000US51035,"Carroll County, Virginia",29155,1042,27040,163,35,80,3,42,750
0500000US51036,"Charles City County, Virginia",6773,101,2997,2836,441,34,6,50,308
0500000US51037,"Charlotte County, Virginia",11529,253,7677,3140,18,23,6,35,377
0500000US51041,"Chesterfield County, Virginia",364548,40236,210881,81492,848,13096,177,2098,15720
0500000US51043,"Clarke County, Virginia",14783,887,12309,564,33,210,15,89,676
0500000US51045,"Craig County, Virginia",4892,53,4631,11,5,11,3,12,166
0500000US51047,"Culpeper County, Virginia",52552,7509,34840,6453,110,767,20,233,2620
0500000US51049,"Cumberland County, Virginia",9675,241,6104,2817,39,36,8,40,390
0500000US51051,"Dickenson County, Virginia",14124,83,13691,48,22,12,2,12,254
0500000US51053,"Dinwiddie County, Virginia",27947,1128,17346,8115,91,119,3,102,1043
0500000US51057,"Essex County, Virginia",10599,369,5871,3743,61,62,3,40,450
0500000US51059,"Fairfax County, Virginia",1150309,199234,542001,108339,1437,233858,772,7046,57622
0500000US51061,"Fauquier County, Virginia",72972,7793,54969,4999,128,1204,49,339,3491
0500000US51063,"Floyd County, Virginia",15476,487,14114,234,18,46,0,72,505
0500000US51065,"Fluvanna County, Virginia",27249,1107,20760,3669,68,212,7,155,1271
0500000US51067,"Franklin County, Virginia",54477,1955,46218,3848,75,303,20,153,1905
0500000US51069,"Frederick County, Virginia",91419,9990,71739,3605,120,1661,39,402,3863
0500000US51071,"Giles County, Virginia",16787,244,15673,238,28,69,0,19,516
0500000US51073,"Gloucester County, Virginia",38711,1410,31974,2706,129,305,21,143,2023
0500000US51075,"Goochland County, Virginia",24727,862,19081,3252,58,493,3,146,832
0500000US51077,"Grayson County, Virginia",15333,596,13396,887,26,24,2,30,372
0500000US51079,"Greene County, Virginia",20552,1330,16214,1442,26,456,4,92,988
0500000US51081,"Greensville County, Virginia",11391,276,4217,6616,19,32,0,13,218
0500000US51083,"Halifax County, Virginia",34022,760,20250,11738,77,218,3,112,864
0500000US51085,"Hanover County, Virginia",109979,3938,88869,9678,311,2021,32,510,4620
0500000US51087,"Henrico County, Virginia",334389,22085,167030,96332,888,32175,127,1955,13797
0500000US51089,"Henry County, Virginia",50948,3301,34307,11062,68,284,6,153,1767
0500000US51091,"Highland County, Virginia",2232,35,2132,2,1,6,1,8,47
0500000US51093,"Isle of Wight County, Virginia",38606,1199,26410,8579,139,391,31,202,1655
0500000US51095,"James City County, Virginia",78254,5199,56647,9832,165,2254,48,361,3748
0500000US51097,"King and Queen County, Virginia",6608,182,4460,1561,82,23,3,19,278
0500000US51099,"King George County, Virginia",26723,1582,18709,3919,153,401,13,147,1799
0500000US51101,"King William County, Virginia",17810,476,13499,2585,277,129,9,76,759
0500000US51103,"Lancaster County, Virginia",10919,125,7441,2946,14,77,1,39,276
0500000US51105,"Lee County, Virginia",22173,476,20193,868,69,39,0,33,495
0500000US51107,"Loudoun County, Virginia",420959,59744,216865,29725,536,89372,227,2425,22065
0500000US51109,"Louisa County, Virginia",37596,1365,28535,5365,93,251,18,155,1814
0500000US51111,"Lunenburg County, Virginia",11936,589,7016,3773,32,25,5,31,465
0500000US51113,"Madison County, Virginia",13837,441,11563,1056,14,86,1,53,623
0500000US51115,"Mathews County, Virginia",8533,197,7250,658,7,49,15,25,332
0500000US51117,"Mecklenburg County, Virginia",30319,821,17864,10364,73,205,0,110,882
0500000US51119,"Middlesex County, Virginia",10625,259,8339,1519,24,26,3,40,415
0500000US51121,"Montgomery County, Virginia",99721,4651,77918,4054,126,8310,45,307,4310
0500000US51125,"Nelson County, Virginia",14775,663,11879,1526,47,67,2,68,523
0500000US51127,"New Kent County, Virginia",22945,731,17818,2714,225,223,8,102,1124
0500000US51131,"Northampton County, Virginia",12282,1068,6932,3756,58,80,8,30,350
0500000US51133,"Northumberland County, Virginia",11839,351,8310,2673,14,67,0,59,365
0500000US51135,"Nottoway County, Virginia",15642,773,8452,5773,50,64,3,72,455
0500000US51137,"Orange County, Virginia",36254,2171,27389,4304,92,311,18,156,1813
0500000US51139,"Page County, Virginia",23709,497,21870,436,49,115,8,40,694
0500000US51141,"Patrick County, Virginia",17608,567,15577,831,24,43,3,72,491
0500000US51143,"Pittsylvania County, Virginia",60501,1712,44277,12354,93,289,17,128,1631
0500000US51145,"Powhatan County, Virginia",30333,792,25497,2477,59,167,18,99,1224
0500000US51147,"Prince Edward County, Virginia",21849,1088,10513,9194,33,196,0,61,764
0500000US51149,"Prince George County, Virginia",43010,4344,22662,12694,221,822,141,191,1935
0500000US51153,"Prince William County, Virginia",482204,121524,185048,94939,745,49836,507,3384,26221
0500000US51155,"Pulaski County, Virginia",33800,704,29716,1633,49,177,3,100,1418
0500000US51157,"Rappahannock County, Virginia",7348,289,6444,198,17,63,0,30,307
0500000US51159,"Richmond County, Virginia",8923,597,5564,2419,16,42,0,5,280
0500000US51161,"Roanoke County, Virginia",96929,3507,79928,5650,155,3425,24,435,3805
0500000US51163,"Rockbridge County, Virginia",22650,513,20357,565,85,181,6,82,861
0500000US51165,"Rockingham County, Virginia",83757,7093,71367,1768,80,920,9,243,2277
0500000US51167,"Russell County, Virginia",25781,168,24754,222,17,42,1,25,552
0500000US51169,"Scott County, Virginia",21576,255,20528,134,26,20,2,28,583
0500000US51171,"Shenandoah County, Virginia",44186,3726,37304,1031,84,344,8,149,1540
0500000US51173,"Smyth County, Virginia",29800,558,27762,408,36,104,1,49,882
0500000US51175,"Southampton County, Virginia",17996,332,10959,5908,56,67,20,50,604
0500000US51177,"Spotsylvania County, Virginia",140032,16654,87278,22436,375,3933,122,845,8389
0500000US51179,"Stafford County, Virginia",156927,23646,85587,29492,601,6137,241,1105,10118
0500000US51181,"Surry County, Virginia",6561,149,3459,2687,17,14,10,15,210
0500000US51183,"Sussex County, Virginia",10829,306,4381,5766,14,11,7,25,319
0500000US51185,"Tazewell County, Virginia",40429,507,37336,961,56,213,15,89,1252
0500000US51187,"Warren County, Virginia",40727,2413,33831,1722,130,462,13,255,1901
0500000US51191,"Washington County, Virginia",53935,891,50338,651,91,334,0,134,1496
0500000US51193,"Westmoreland County, Virginia",18477,1049,11758,4470,67,146,11,68,908
0500000US51195,"Wise County, Virginia",36130,452,32586,1771,48,150,11,86,1026
0500000US51197,"Wythe County, Virginia",28290,355,26082,699,54,118,2,66,914
0500000US51199,"York County, Virginia",70045,5136,46932,8633,168,4251,127,416,4382
0500000US51510,"Alexandria city, Virginia",159467,29372,78519,31314,217,11205,77,1026,7737
0500000US51520,"Bristol city, Virginia",17219,455,14652,1008,55,159,4,36,850
0500000US51530,"Buena Vista city, Virginia",6641,229,5660,289,39,24,24,18,358
0500000US51540,"Charlottesville city, Virginia",46553,3207,29609,7030,66,4064,18,218,2341
0500000US51550,"Chesapeake city, Virginia",249422,17824,135679,70885,731,8868,312,1223,13900
0500000US51570,"Colonial Heights city, Virginia",18170,1276,12409,2848,32,569,13,85,938
0500000US51580,"Covington city, Virginia",5737,179,4541,716,12,32,5,11,241
0500000US51590,"Danville city, Virginia",42590,2074,16884,21733,88,503,1,143,1164
0500000US51595,"Emporia city, Virginia",5766,345,1529,3631,7,50,4,37,163
0500000US51600,"Fairfax city, Virginia",24146,4278,12911,1052,44,4519,9,204,1129
0500000US51610,"Falls Church city, Virginia",14658,1529,9955,554,12,1494,10,117,987
0500000US51620,"Franklin city, Virginia",8180,218,2966,4610,25,81,2,16,262
0500000US51630,"Fredericksburg city, Virginia",27982,3472,15201,5956,86,1325,24,280,1638
0500000US51640,"Galax city, Virginia",6720,1061,4975,354,13,52,0,15,250
0500000US51650,"Hampton city, Virginia",137148,8411,49389,66632,485,3493,209,895,7634
0500000US51660,"Harrisonburg city, Virginia",51814,12045,31454,3906,71,2089,20,196,2033
0500000US51670,"Hopewell city, Virginia",23033,1889,9819,9689,86,251,15,129,1155
0500000US51678,"Lexington city, Virginia",7320,335,6015,454,8,281,0,23,204
0500000US51680,"Lynchburg city, Virginia",79009,3880,47654,21228,200,1752,34,669,3592
0500000US51683,"Manassas city, Virginia",42772,18345,14816,4914,65,2703,19,317,1593
0500000US51685,"Manassas Park city, Virginia",17219,7799,4706,2076,27,1827,13,133,638
0500000US51690,"Martinsville city, Virginia",13485,1025,5732,6043,23,116,4,46,496
0500000US51700,"Newport News city, Virginia",186247,19288,71250,76870,571,6230,404,1124,10510
0500000US51710,"Norfolk city, Virginia",238005,23130,97205,93553,832,8828,475,1331,12651
0500000US51720,"Norton city, Virginia",3687,81,3223,179,4,27,0,14,159
0500000US51730,"Petersburg city, Virginia",33458,1970,5178,24530,105,330,30,190,1125
0500000US51735,"Poquoson city, Virginia",12460,463,10937,107,33,253,2,67,598
0500000US51740,"Portsmouth city, Virginia",97915,4413,34912,51586,355,1244,134,490,4781
0500000US51750,"Radford city, Virginia",16070,765,12006,2125,30,210,0,269,665
0500000US51760,"Richmond city, Virginia",226610,23747,95220,90490,440,6199,69,1378,9067
0500000US51770,"Roanoke city, Virginia",100011,8484,55951,27077,211,2462,42,523,5261
0500000US51775,"Salem city, Virginia",25346,1088,20673,1913,42,534,5,66,1025
0500000US51790,"Staunton city, Virginia",25750,1088,19959,2882,65,320,11,155,1270
0500000US51800,"Suffolk city, Virginia",94324,4252,43837,39194,255,1672,68,543,4503
0500000US51810,"Virginia Beach city, Virginia",459470,40404,269566,82583,1184,33756,671,2599,28707
0500000US51820,"Waynesboro city, Virginia",22196,1945,16074,2610,33,258,20,104,1152
0500000US51830,"Williamsburg city, Virginia",15425,1215,7370,5648,20,497,25,53,597
0500000US51840,"Winchester city, Virginia",28120,5494,17623,2800,66,700,14,135,1288
0500000US53001,"Adams County, Washington",20613,13120,6829,24,63,129,3,87,358
0500000US53003,"Asotin County, Washington",22285,915,19473,113,262,206,34,88,1194
0500000US53005,"Benton County, Washington",206873,49339,135718,2621,1191,6244,536,1049,10175
0500000US53007,"Chelan County, Washington",79074,22104,52093,253,408,787,109,381,2939
0500000US53009,"Clallam County, Washington",77155,4732,61164,571,3931,1234,113,432,4978
